locus_tag	ftype	length_bp	gene	EC_number	COG	product
HOLGGCEK_00962	CDS	534	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
HOLGGCEK_00963	CDS	1776				lon_rel: putative ATP-dependent protease
HOLGGCEK_00964	CDS	447	matP		COG3120	Macrodomain Ter protein
HOLGGCEK_00965	CDS	1923	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
HOLGGCEK_00966	CDS	3636	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
HOLGGCEK_00967	CDS	354	rplT		COG0292	50S ribosomal protein L20
HOLGGCEK_00968	CDS	270				rpmI_bact: ribosomal protein bL35
HOLGGCEK_00969	CDS	408	infC		COG0290	Translation initiation factor IF-3
HOLGGCEK_00970	CDS	813	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
HOLGGCEK_00971	CDS	438		3.1.6.-		Ulvan-active sulfatase
HOLGGCEK_00972	CDS	372				hypothetical protein
HOLGGCEK_00973	CDS	1617	ruvB_3	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
HOLGGCEK_00974	CDS	975				hypothetical protein
HOLGGCEK_00975	CDS	762				hypothetical protein
HOLGGCEK_00976	CDS	846	cobB	2.3.1.286		NAD-dependent protein deacetylase
HOLGGCEK_00977	CDS	201	ftsK		COG1674	DNA translocase FtsK
HOLGGCEK_00978	CDS	1002				hypothetical protein
HOLGGCEK_00979	CDS	717				hypothetical protein
HOLGGCEK_00980	CDS	495				hypothetical protein
HOLGGCEK_00981	CDS	711	SIRT5	2.3.1.286		NAD-dependent protein deacylase sirtuin-5, mitochondrial
HOLGGCEK_00982	CDS	456				hypothetical protein
HOLGGCEK_00983	CDS	954				hypothetical protein
HOLGGCEK_00984	CDS	486				hypothetical protein
HOLGGCEK_00985	CDS	291	ihfA		COG0776	Integration host factor subunit alpha
HOLGGCEK_00986	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HOLGGCEK_00987	CDS	990	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HOLGGCEK_00988	CDS	741				hypothetical protein
HOLGGCEK_00989	CDS	249	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
HOLGGCEK_00990	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HOLGGCEK_00991	CDS	630	rhtC		COG1280	Threonine efflux protein
HOLGGCEK_00992	CDS	492	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
HOLGGCEK_00993	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HOLGGCEK_00994	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
HOLGGCEK_00995	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
HOLGGCEK_00996	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
HOLGGCEK_00997	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
HOLGGCEK_00998	CDS	561	uup_3		COG0488	ABC transporter ATP-binding protein uup
HOLGGCEK_00999	CDS	309				ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
HOLGGCEK_01000	CDS	927	csdA_2	2.8.1.7	COG0520	Cysteine desulfurase CsdA
HOLGGCEK_01001	CDS	381	csdE_2		COG2166	Sulfur acceptor protein CsdE
HOLGGCEK_01002	CDS	495				hypothetical protein
HOLGGCEK_01003	CDS	225	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
HOLGGCEK_01004	CDS	303	glmM_3	5.4.2.10	COG1109	Phosphoglucosamine mutase
HOLGGCEK_01005	CDS	1146	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
HOLGGCEK_01006	CDS	723	cntO_1		COG1629	Metal-pseudopaline receptor CntO
HOLGGCEK_01007	CDS	1038	cntO_2		COG1629	Metal-pseudopaline receptor CntO
HOLGGCEK_01008	CDS	1770	bacA_2		COG4178	Vitamin B12 transport ATP-binding protein BacA
HOLGGCEK_01009	CDS	600				S15_bact: ribosomal protein uS15
HOLGGCEK_01010	CDS	762			COG1120	putative ABC transporter ATP-binding protein
HOLGGCEK_01011	CDS	1014			COG0609	putative ABC transporter permease protein
HOLGGCEK_01012	CDS	1056			COG0614	putative protein
HOLGGCEK_01013	CDS	846	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
HOLGGCEK_01014	CDS	225	znuC_2	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
HOLGGCEK_01015	CDS	405	phnT		COG3842	Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
HOLGGCEK_01016	CDS	717				Mo_ABC_porter: NifC-like ABC-type porter
HOLGGCEK_01017	CDS	738			COG0725	Putative binding protein
HOLGGCEK_01018	CDS	1431	hldE		COG2870	Bifunctional protein HldE
HOLGGCEK_01019	CDS	936	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
HOLGGCEK_01020	CDS	1899	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
HOLGGCEK_01021	CDS	2244	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
HOLGGCEK_01022	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
HOLGGCEK_01023	CDS	909	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
HOLGGCEK_01024	CDS	264	grxA		COG0695	Glutaredoxin 1
HOLGGCEK_01025	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
HOLGGCEK_01026	CDS	2013	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HOLGGCEK_01027	CDS	945	thiK	2.7.1.89		Thiamine kinase
HOLGGCEK_01028	CDS	879				hypothetical protein
HOLGGCEK_01029	CDS	702				Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
HOLGGCEK_01030	CDS	798				hypothetical protein
HOLGGCEK_01031	CDS	1032				Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
HOLGGCEK_01032	CDS	807				hypothetical protein
HOLGGCEK_01033	CDS	1848	sppA	3.4.21.-	COG0616	Protease 4
HOLGGCEK_01034	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
HOLGGCEK_01035	CDS	555	ycdY		COG3381	Chaperone protein YcdY
HOLGGCEK_01036	CDS	609	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
HOLGGCEK_01037	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
HOLGGCEK_01038	CDS	441				hypothetical protein
HOLGGCEK_01039	CDS	1089	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
HOLGGCEK_01040	CDS	1251	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
HOLGGCEK_01041	CDS	684	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
HOLGGCEK_01042	CDS	642	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
HOLGGCEK_01043	CDS	783	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
HOLGGCEK_01044	CDS	648			COG2830	putative protein
HOLGGCEK_01045	CDS	1143	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
HOLGGCEK_01046	CDS	1293	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
HOLGGCEK_01047	CDS	1182	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
HOLGGCEK_01048	CDS	948		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
HOLGGCEK_01049	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
HOLGGCEK_01050	CDS	804				hypothetical protein
HOLGGCEK_01051	CDS	879	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
HOLGGCEK_01052	CDS	441				hypothetical protein
HOLGGCEK_01053	CDS	1086	prfA		COG0216	Peptide chain release factor RF1
HOLGGCEK_01054	CDS	1053				hypothetical protein
HOLGGCEK_01055	CDS	765				hypothetical protein
HOLGGCEK_01056	CDS	1212				ComEC_Rec2: DNA internalization-related competence protein ComEC/Rec2
HOLGGCEK_01057	CDS	1047	esiB			Secretory immunoglobulin A-binding protein EsiB
HOLGGCEK_01058	CDS	537	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
HOLGGCEK_01059	CDS	192				hypothetical protein
HOLGGCEK_01060	CDS	669				hypothetical protein
HOLGGCEK_01061	CDS	531				hypothetical protein
HOLGGCEK_01062	CDS	309				hypothetical protein
HOLGGCEK_01063	tRNA	77				tRNA-Val(gac)
HOLGGCEK_01064	CDS	1437	pykA	2.7.1.40	COG0469	Pyruvate kinase II
HOLGGCEK_01065	CDS	1407	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
HOLGGCEK_01066	CDS	1083	alr	5.1.1.1		Alanine racemase, biosynthetic
HOLGGCEK_01067	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
HOLGGCEK_01068	CDS	99				hypothetical protein
HOLGGCEK_01069	CDS	237				hypothetical protein
HOLGGCEK_01070	CDS	972				PgaC_IcaA: poly-beta-1,6 N-acetyl-D-glucosamine synthase
HOLGGCEK_01071	CDS	465	pcp		COG3133	Outer membrane lipoprotein pcp
HOLGGCEK_01072	CDS	570	yecM		COG3102	Protein YecM
HOLGGCEK_01073	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
HOLGGCEK_01074	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
HOLGGCEK_01075	CDS	1722	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
HOLGGCEK_01076	CDS	1521				antiport_nhaC: Na+/H+ antiporter NhaC
HOLGGCEK_01077	CDS	405	hns			DNA-binding protein H-NS
HOLGGCEK_01078	CDS	837	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
HOLGGCEK_01079	CDS	1299	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
HOLGGCEK_01080	CDS	1188	bspRIM	2.1.1.37		Modification methylase BspRI
HOLGGCEK_01081	CDS	1143				hypothetical protein
HOLGGCEK_01082	CDS	1341	rarA		COG2256	Replication-associated recombination protein A
HOLGGCEK_01083	CDS	618	lolA		COG2834	Outer-membrane lipoprotein carrier protein
HOLGGCEK_01084	CDS	2757				T7_EssCb_Firm: type VII secretion protein EssC
HOLGGCEK_01085	CDS	480	lrp		COG1522	Leucine-responsive regulatory protein
HOLGGCEK_01086	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
HOLGGCEK_01087	CDS	1047				hypothetical protein
HOLGGCEK_01088	CDS	4434				hypothetical protein
HOLGGCEK_01089	CDS	1638				hypothetical protein
HOLGGCEK_01090	CDS	1953		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
HOLGGCEK_01091	CDS	165				hypothetical protein
HOLGGCEK_01092	CDS	717				hypothetical protein
HOLGGCEK_01093	CDS	924				hypothetical protein
HOLGGCEK_01094	CDS	288				hypothetical protein
HOLGGCEK_01095	CDS	441				hypothetical protein
HOLGGCEK_01096	CDS	681				hypothetical protein
HOLGGCEK_01097	CDS	1263				hypothetical protein
HOLGGCEK_01098	CDS	612				SH3_and_anchor: SH3 domain protein
HOLGGCEK_01099	CDS	1251	cca		COG0617	Multifunctional CCA protein
HOLGGCEK_01100	CDS	630	lolB		COG3017	Outer-membrane lipoprotein LolB
HOLGGCEK_01101	CDS	954	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
HOLGGCEK_01102	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
HOLGGCEK_01103	CDS	1188	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HOLGGCEK_01104	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
HOLGGCEK_01105	CDS	1395	norM		COG0534	Multidrug resistance protein NorM
HOLGGCEK_01106	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
HOLGGCEK_01107	CDS	2610	pepN	3.4.11.2	COG0308	Aminopeptidase N
HOLGGCEK_01108	CDS	495	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HOLGGCEK_01109	CDS	1089	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
HOLGGCEK_01110	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
HOLGGCEK_01111	CDS	627	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
HOLGGCEK_01112	CDS	633				ECF_T_CbiQ: cobalt ECF transporter T component CbiQ
HOLGGCEK_01113	CDS	621	cbiM			Cobalt transport protein CbiM
HOLGGCEK_01114	CDS	489				hypothetical protein
HOLGGCEK_01115	CDS	684			COG5266	putative protein
HOLGGCEK_01116	CDS	408	merR1			Mercuric resistance operon regulatory protein
HOLGGCEK_01117	CDS	543	ybeT		COG0790	Sel1-repeat-containing protein YbeT
HOLGGCEK_01118	CDS	717				hypothetical protein
HOLGGCEK_01119	CDS	351	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HOLGGCEK_01120	CDS	405	yhcB		COG3105	Inner membrane protein YhcB
HOLGGCEK_01121	CDS	606				hypothetical protein
HOLGGCEK_01122	CDS	288	rplY		COG1825	50S ribosomal protein L25
HOLGGCEK_01123	tRNA	75				tRNA-Gln(ttg)
HOLGGCEK_01124	tRNA	75				tRNA-Gln(ttg)
HOLGGCEK_01125	tRNA	85				tRNA-Leu(tag)
HOLGGCEK_01126	tRNA	77				tRNA-Met(cat)
HOLGGCEK_01127	CDS	366				asp_kinases: aspartate kinase
HOLGGCEK_01128	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
HOLGGCEK_01129	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HOLGGCEK_01130	CDS	1011	purR		COG1609	HTH-type transcriptional repressor PurR
HOLGGCEK_01131	CDS	2640	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
HOLGGCEK_01132	CDS	1230	hpaIIM	2.1.1.37		Modification methylase HpaII
HOLGGCEK_01133	CDS	984				hypothetical protein
HOLGGCEK_01134	CDS	1413	ycjX		COG3106	putative protein YcjX
HOLGGCEK_01135	CDS	1695	sapA		COG4166	Peptide transport periplasmic protein SapA
HOLGGCEK_01136	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
HOLGGCEK_01137	CDS	888	sapC		COG4171	Peptide transport system permease protein SapC
HOLGGCEK_01138	CDS	1050	sapD		COG4170	Peptide transport system ATP-binding protein SapD
HOLGGCEK_01139	CDS	810	sapF		COG4167	Peptide transport system ATP-binding protein SapF
HOLGGCEK_01140	CDS	1017				hypothetical protein
HOLGGCEK_01141	CDS	810	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HOLGGCEK_01142	CDS	1005	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
HOLGGCEK_01143	CDS	96	cmk_2	2.7.4.25		Cytidylate kinase
HOLGGCEK_01144	CDS	1599	lldP		COG1620	L-lactate permease
HOLGGCEK_01145	CDS	2805			COG1629	putative TonB-dependent receptor
HOLGGCEK_01146	CDS	696	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HOLGGCEK_01147	CDS	708				hypothetical protein
HOLGGCEK_01148	CDS	1728	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
HOLGGCEK_01149	CDS	690	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
HOLGGCEK_01150	CDS	852	prfB		COG1186	Peptide chain release factor RF2
HOLGGCEK_01151	CDS	1509	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
HOLGGCEK_01152	CDS	936	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HOLGGCEK_01153	CDS	456	argR			Arginine repressor
HOLGGCEK_01154	CDS	891				Epimerase family protein
HOLGGCEK_01155	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
HOLGGCEK_01156	CDS	492	cvpA		COG1286	Colicin V production protein
HOLGGCEK_01157	CDS	444				hypothetical protein
HOLGGCEK_01158	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
HOLGGCEK_01159	CDS	2136	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
HOLGGCEK_01160	CDS	504	mutS2	3.1.-.-		Endonuclease MutS2
HOLGGCEK_01161	CDS	945	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
HOLGGCEK_01162	CDS	972	cysB			HTH-type transcriptional regulator CysB
HOLGGCEK_01163	CDS	1074	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HOLGGCEK_01164	CDS	624	yciO		COG0009	putative protein YciO
HOLGGCEK_01165	CDS	441	sucD_1	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
HOLGGCEK_01166	CDS	471	sucD_2	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
HOLGGCEK_01167	CDS	1170	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
HOLGGCEK_01168	CDS	1092	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
HOLGGCEK_01169	CDS	894	gcvA			Glycine cleavage system transcriptional activator
HOLGGCEK_01170	CDS	1032	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HOLGGCEK_01171	CDS	144				hypothetical protein
HOLGGCEK_01172	CDS	684	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
HOLGGCEK_01173	CDS	426				6PTHBS: 6-pyruvoyl tetrahydropterin synthase/QueD family protein
HOLGGCEK_01174	CDS	630	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
HOLGGCEK_01175	CDS	2184	uvrD	3.6.4.12	COG0210	DNA helicase II
HOLGGCEK_01176	CDS	1002	dppB		COG0601	Dipeptide transport system permease protein DppB
HOLGGCEK_01177	CDS	888	dppC		COG1173	Dipeptide transport system permease protein DppC
HOLGGCEK_01178	CDS	993	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
HOLGGCEK_01179	CDS	984	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
HOLGGCEK_01180	CDS	918	ligA_1	6.5.1.1		DNA ligase
HOLGGCEK_01181	CDS	585	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
HOLGGCEK_01182	CDS	732	artP	3.6.3.-	COG4161	Arginine transport ATP-binding protein ArtP
HOLGGCEK_01183	CDS	720	artI		COG0834	ABC transporter arginine-binding protein
HOLGGCEK_01184	CDS	666	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
HOLGGCEK_01185	CDS	684	artM		COG4160	Arginine ABC transporter permease protein ArtM
HOLGGCEK_01186	CDS	420				hypothetical protein
HOLGGCEK_01187	CDS	513			COG3637	putative protein
HOLGGCEK_01188	CDS	477	sprT			Protein SprT
HOLGGCEK_01189	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
HOLGGCEK_01190	CDS	582	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
HOLGGCEK_01191	CDS	987	menF_2	5.4.4.2		Isochorismate synthase MenF
HOLGGCEK_01192	CDS	567				hypothetical protein
HOLGGCEK_01193	CDS	345				hypothetical protein
HOLGGCEK_01194	CDS	1089	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
HOLGGCEK_01195	CDS	1101	hisC_2	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HOLGGCEK_01196	CDS	324	grxD		COG0278	Glutaredoxin 4
HOLGGCEK_01197	CDS	1080	ompA			Outer membrane protein P5
HOLGGCEK_01198	CDS	3084			COG0247	putative protein
HOLGGCEK_01199	CDS	417		3.1.2.-	COG2050	Putative esterase
HOLGGCEK_01200	CDS	972	hemH	4.99.1.1	COG0276	Ferrochelatase
HOLGGCEK_01201	CDS	858				thioredoxin: thioredoxin
HOLGGCEK_01202	CDS	957	trxB	1.8.1.9	COG0492	Thioredoxin reductase
HOLGGCEK_01203	CDS	1761	cydD_1		COG4988	ATP-binding/permease protein CydD
HOLGGCEK_01204	CDS	1731			COG1132	putative ABC transporter ATP-binding/permease protein
HOLGGCEK_01205	CDS	468	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
HOLGGCEK_01206	CDS	1323	tcyP		COG1823	L-cystine uptake protein TcyP
HOLGGCEK_01207	CDS	540	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
HOLGGCEK_01208	CDS	1356	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
HOLGGCEK_01209	CDS	537				hypothetical protein
HOLGGCEK_01210	CDS	615	lptC		COG3117	Lipopolysaccharide export system protein LptC
HOLGGCEK_01211	CDS	519	lptA		COG1934	Lipopolysaccharide export system protein LptA
HOLGGCEK_01212	CDS	726	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HOLGGCEK_01213	CDS	495	ptsN		COG1762	Nitrogen regulatory protein
HOLGGCEK_01214	CDS	858	rapZ		COG1660	RNase adapter protein RapZ
HOLGGCEK_01215	CDS	1158	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
HOLGGCEK_01216	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
HOLGGCEK_01217	CDS	1266	ftsZ			Cell division protein FtsZ
HOLGGCEK_01218	CDS	1278	ftsA		COG0849	Cell division protein FtsA
HOLGGCEK_01219	CDS	765	ftsQ		COG1589	Cell division protein FtsQ
HOLGGCEK_01220	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
HOLGGCEK_01221	CDS	1428	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
HOLGGCEK_01222	CDS	1056	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HOLGGCEK_01223	CDS	1185	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
HOLGGCEK_01224	CDS	1314	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HOLGGCEK_01225	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HOLGGCEK_01226	CDS	1374	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
HOLGGCEK_01227	CDS	1467	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
HOLGGCEK_01228	CDS	1833	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
HOLGGCEK_01229	CDS	324	ftsL		COG3116	Cell division protein FtsL
HOLGGCEK_01230	CDS	966	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HOLGGCEK_01231	CDS	456	mraZ		COG2001	Transcriptional regulator MraZ
HOLGGCEK_01232	CDS	1587	cstA		COG1966	Peptide transporter CstA
HOLGGCEK_01233	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
HOLGGCEK_01234	CDS	1626	oppA		COG4166	Periplasmic oligopeptide-binding protein
HOLGGCEK_01235	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
HOLGGCEK_01236	CDS	936	oppC		COG1173	Oligopeptide transport system permease protein OppC
HOLGGCEK_01237	CDS	972	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
HOLGGCEK_01238	CDS	999	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
HOLGGCEK_01239	CDS	879			COG2990	putative protein
HOLGGCEK_01240	CDS	618	engB		COG0218	putative GTP-binding protein EngB
HOLGGCEK_01241	CDS	1530	comM		COG0606	Competence protein ComM
HOLGGCEK_01242	CDS	672	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
HOLGGCEK_01243	CDS	504				Soluble secreted antigen MPT53
HOLGGCEK_01244	CDS	927	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
HOLGGCEK_01245	CDS	1482	xylB	2.7.1.17	COG1070	Xylulose kinase
HOLGGCEK_01246	CDS	1320	xylA	5.3.1.5	COG2115	Xylose isomerase
HOLGGCEK_01247	CDS	1173	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
HOLGGCEK_01248	CDS	1407	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
HOLGGCEK_01249	CDS	1164	xylR			Xylose operon regulatory protein
HOLGGCEK_01250	CDS	1041	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
HOLGGCEK_01251	CDS	1224	yjhB			Putative metabolite transport protein YjhB
HOLGGCEK_01252	CDS	951	cysK	2.5.1.47	COG0031	Cysteine synthase
HOLGGCEK_01253	CDS	819	cysZ		COG2981	Sulfate transporter CysZ
HOLGGCEK_01254	CDS	987	zipA			Cell division protein ZipA
HOLGGCEK_01255	CDS	2013	ligA_2	6.5.1.2	COG0272	DNA ligase
HOLGGCEK_01256	CDS	300				hypothetical protein
HOLGGCEK_01257	CDS	492				hypothetical protein
HOLGGCEK_01258	CDS	918				cytochro_ccmI: cytochrome c-type biogenesis protein CcmI
HOLGGCEK_01259	CDS	462	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
HOLGGCEK_01260	CDS	546	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
HOLGGCEK_01261	CDS	1947	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
HOLGGCEK_01262	CDS	522	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
HOLGGCEK_01263	CDS	204				cytochro_ccmD: heme exporter protein CcmD
HOLGGCEK_01264	CDS	741	ccmC		COG0755	Heme exporter protein C
HOLGGCEK_01265	CDS	666	ccmB		COG2386	Heme exporter protein B
HOLGGCEK_01266	CDS	639	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
HOLGGCEK_01267	CDS	648	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
HOLGGCEK_01268	CDS	795	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
HOLGGCEK_01269	CDS	786	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
HOLGGCEK_01270	CDS	501	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
HOLGGCEK_01271	CDS	645	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
HOLGGCEK_01272	CDS	318				hypothetical protein
HOLGGCEK_01273	CDS	258			COG5007	putative protein
HOLGGCEK_01274	CDS	1275	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
HOLGGCEK_01275	CDS	774			COG0834	putative amino-acid ABC transporter-binding protein
