locus_tag	ftype	length_bp	gene	EC_number	COG	product
BNDDHPLM_00983	CDS	630	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
BNDDHPLM_00984	CDS	1290	serS	6.1.1.11	COG0172	Serine--tRNA ligase
BNDDHPLM_00985	CDS	342				hypothetical protein
BNDDHPLM_00986	CDS	480				hypothetical protein
BNDDHPLM_00987	CDS	771	yjjP		COG2966	Inner membrane protein YjjP
BNDDHPLM_00988	CDS	1263				hypothetical protein
BNDDHPLM_00989	CDS	1380	ffh		COG0541	Signal recognition particle protein
BNDDHPLM_00990	CDS	3027				hsdR: type I site-specific deoxyribonuclease, HsdR family
BNDDHPLM_00991	CDS	1251				hypothetical protein
BNDDHPLM_00992	CDS	1464				hypothetical protein
BNDDHPLM_00993	CDS	2373				hsdM: type I restriction-modification system, M subunit
BNDDHPLM_00994	CDS	756			COG0327	GTP cyclohydrolase 1 type 2 
BNDDHPLM_00995	CDS	1881	htpG		COG0326	Chaperone protein HtpG
BNDDHPLM_00996	CDS	345			COG1393	putative protein
BNDDHPLM_00997	CDS	1134	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
BNDDHPLM_00998	CDS	681				hypothetical protein
BNDDHPLM_00999	CDS	1071	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
BNDDHPLM_01000	CDS	1521				PhnU2: putative 2-aminoethylphosphonate ABC transporter, permease protein
BNDDHPLM_01001	CDS	999	fbpA		COG1840	Iron-utilization periplasmic protein
BNDDHPLM_01002	CDS	243				hypothetical protein
BNDDHPLM_01003	CDS	756	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
BNDDHPLM_01004	CDS	321				hypothetical protein
BNDDHPLM_01005	CDS	1107	cdaR		COG3835	Carbohydrate diacid regulator
BNDDHPLM_01006	CDS	1260	gntP		COG2610	High-affinity gluconate transporter
BNDDHPLM_01007	CDS	1137	garK	2.7.1.165	COG1929	Glycerate 2-kinase
BNDDHPLM_01008	CDS	714			COG0325	Pyridoxal phosphate homeostasis protein
BNDDHPLM_01009	CDS	2448	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
BNDDHPLM_01010	CDS	945	thrB	2.7.1.39		Homoserine kinase
BNDDHPLM_01011	CDS	1278	thrC	4.2.3.1	COG0498	Threonine synthase
BNDDHPLM_01012	tRNA	76				tRNA-Lys(ttt)
BNDDHPLM_01013	tRNA	87				tRNA-Leu(taa)
BNDDHPLM_01014	tRNA	74				tRNA-Cys(gca)
BNDDHPLM_01015	tRNA	76				tRNA-Gly(gcc)
BNDDHPLM_01016	CDS	1110	metI_2	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
BNDDHPLM_01017	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
BNDDHPLM_01018	CDS	324	trxA			Thioredoxin
BNDDHPLM_01019	CDS	789	yjjV_1	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
BNDDHPLM_01020	CDS	432				hypothetical protein
BNDDHPLM_01021	CDS	510	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
BNDDHPLM_01022	CDS	1380	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
BNDDHPLM_01023	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
BNDDHPLM_01024	CDS	2124	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
BNDDHPLM_01025	CDS	441				putative protein
BNDDHPLM_01026	CDS	345			COG1708	putative protein
BNDDHPLM_01027	CDS	597	grpE		COG0576	Protein GrpE
BNDDHPLM_01028	CDS	891	nadK	2.7.1.23	COG0061	NAD kinase
BNDDHPLM_01029	CDS	1677	recN		COG0497	DNA repair protein RecN
BNDDHPLM_01030	CDS	2946	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
BNDDHPLM_01031	CDS	936	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BNDDHPLM_01032	CDS	1890	mutL		COG0323	DNA mismatch repair protein MutL
BNDDHPLM_01033	CDS	1299				spore_cwlD: N-acetylmuramoyl-L-alanine amidase CwlD
BNDDHPLM_01034	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BNDDHPLM_01035	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
BNDDHPLM_01036	CDS	1359	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
BNDDHPLM_01037	CDS	438	dksA		COG1734	RNA polymerase-binding transcription factor DksA
BNDDHPLM_01038	CDS	2367				ComEC_Rec2: DNA internalization-related competence protein ComEC/Rec2
BNDDHPLM_01039	CDS	1764	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
BNDDHPLM_01040	CDS	999	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
BNDDHPLM_01041	CDS	765	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
BNDDHPLM_01042	CDS	1830	uvrC		COG0322	UvrABC system protein C
BNDDHPLM_01043	CDS	714				hypothetical protein
BNDDHPLM_01044	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
BNDDHPLM_01045	CDS	750	lutR		COG2186	HTH-type transcriptional regulator LutR
BNDDHPLM_01046	CDS	1029	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
BNDDHPLM_01047	CDS	987			COG1638	putative protein
BNDDHPLM_01048	CDS	471	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
BNDDHPLM_01049	CDS	1272	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
BNDDHPLM_01050	CDS	945	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
BNDDHPLM_01051	CDS	846		1.-.-.-	COG1028	putative oxidoreductase
BNDDHPLM_01052	CDS	1404	uxaC	5.3.1.12	COG1904	Uronate isomerase
BNDDHPLM_01053	CDS	639	eda		COG0800	Putative KHG/KDPG aldolase
BNDDHPLM_01054	CDS	327				phnA: putative alkylphosphonate utilization operon protein PhnA
BNDDHPLM_01055	CDS	555	ytfJ		COG3054	putative protein YtfJ
BNDDHPLM_01056	tRNA	90				tRNA-Ser(tga)
BNDDHPLM_01057	CDS	663	yccA		COG0670	Modulator of FtsH protease YccA
BNDDHPLM_01058	CDS	1065				hypothetical protein
BNDDHPLM_01059	CDS	675	rluA_2	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
BNDDHPLM_01060	CDS	804	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
BNDDHPLM_01061	CDS	777				hyp_HI0040: family protein
BNDDHPLM_01062	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
BNDDHPLM_01063	CDS	1056	mreC		COG1792	Cell shape-determining protein MreC
BNDDHPLM_01064	CDS	1056	mreB		COG1077	Cell shape-determining protein MreB
BNDDHPLM_01065	CDS	1779	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
BNDDHPLM_01066	CDS	1656	aspT			Aspartate/alanine antiporter
BNDDHPLM_01067	CDS	309	rsfS		COG0799	Ribosomal silencing factor RsfS
BNDDHPLM_01068	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
BNDDHPLM_01069	CDS	1956	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
BNDDHPLM_01070	CDS	1116	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
BNDDHPLM_01071	CDS	864	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
BNDDHPLM_01072	CDS	1182	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
BNDDHPLM_01073	CDS	279				hypothetical protein
BNDDHPLM_01074	CDS	639	lipB	2.3.1.181	COG0321	Octanoyltransferase
BNDDHPLM_01075	CDS	963	lipA	2.8.1.8	COG0320	Lipoyl synthase
BNDDHPLM_01076	CDS	1008	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
BNDDHPLM_01077	CDS	288	citD		COG3052	Citrate lyase acyl carrier protein
BNDDHPLM_01078	CDS	876	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
BNDDHPLM_01079	CDS	1503	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
BNDDHPLM_01080	CDS	1398	citG	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
BNDDHPLM_01081	CDS	1440	ybhI		COG0471	Inner membrane protein YbhI
BNDDHPLM_01082	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
BNDDHPLM_01083	CDS	660	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
BNDDHPLM_01084	CDS	384	grcA		COG3445	Autonomous glycyl radical cofactor
BNDDHPLM_01085	CDS	1797	lepA	3.6.5.-	COG0481	Elongation factor 4
BNDDHPLM_01086	CDS	1050	lepB	3.4.21.89	COG0681	Signal peptidase I
BNDDHPLM_01087	CDS	684	rnc	3.1.26.3	COG0571	Ribonuclease 3
BNDDHPLM_01088	CDS	909	era		COG1159	GTPase Era
BNDDHPLM_01089	CDS	993	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
BNDDHPLM_01090	CDS	405	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
BNDDHPLM_01091	CDS	441	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
BNDDHPLM_01092	CDS	909	fdhE		COG3058	Protein FdhE
BNDDHPLM_01093	CDS	717	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
BNDDHPLM_01094	CDS	939	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
BNDDHPLM_01095	CDS	2427	fdnG_1	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
BNDDHPLM_01096	CDS	612	fdnG_2	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
BNDDHPLM_01097	CDS	813	fdhD		COG1526	Sulfur carrier protein FdhD
BNDDHPLM_01098	CDS	465	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
BNDDHPLM_01099	CDS	786		3.1.3.-	COG0561	Putative phosphatase
BNDDHPLM_01100	CDS	1800		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
BNDDHPLM_01101	CDS	1020	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
BNDDHPLM_01102	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
BNDDHPLM_01103	CDS	267	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BNDDHPLM_01104	CDS	2115	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
BNDDHPLM_01105	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
BNDDHPLM_01106	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
BNDDHPLM_01107	CDS	1146	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
BNDDHPLM_01108	rRNA	1536				16S ribosomal RNA
BNDDHPLM_01109	tRNA	77				tRNA-Ile(gat)
BNDDHPLM_01110	tRNA	76				tRNA-Ala(tgc)
BNDDHPLM_01111	rRNA	3111				23S ribosomal RNA
BNDDHPLM_01112	rRNA	110				5S ribosomal RNA
BNDDHPLM_01113	CDS	930	metR			HTH-type transcriptional regulator MetR
BNDDHPLM_01114	CDS	735				azlC: azaleucine resistance protein AzlC
BNDDHPLM_01115	CDS	330				hypothetical protein
BNDDHPLM_01116	CDS	234				hypothetical protein
BNDDHPLM_01117	CDS	1584	prfC		COG4108	Peptide chain release factor RF3
BNDDHPLM_01118	CDS	789	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
BNDDHPLM_01119	CDS	1980	rnb	3.1.13.1	COG4776	Exoribonuclease 2
BNDDHPLM_01120	CDS	642	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
BNDDHPLM_01121	CDS	930	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
BNDDHPLM_01122	CDS	738	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
BNDDHPLM_01123	CDS	1194	mntH			Divalent metal cation transporter MntH
BNDDHPLM_01124	CDS	1335	argG	6.3.4.5	COG0137	Argininosuccinate synthase
BNDDHPLM_01125	CDS	873	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BNDDHPLM_01126	CDS	2346	mrcB		COG0744	Penicillin-binding protein 1B
BNDDHPLM_01127	CDS	399				hypothetical protein
BNDDHPLM_01128	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
BNDDHPLM_01129	CDS	807	map	3.4.11.18	COG0024	Methionine aminopeptidase
BNDDHPLM_01130	CDS	2592	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
BNDDHPLM_01131	CDS	1068	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
BNDDHPLM_01132	tRNA	76				tRNA-Gly(gcc)
BNDDHPLM_01133	tRNA	76				tRNA-Gly(gcc)
BNDDHPLM_01134	CDS	549	orn	3.1.-.-	COG1949	Oligoribonuclease
BNDDHPLM_01135	CDS	1041	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
BNDDHPLM_01136	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
BNDDHPLM_01137	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BNDDHPLM_01138	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
BNDDHPLM_01139	CDS	354				manA: mannose-6-phosphate isomerase, class I
BNDDHPLM_01140	CDS	630				manA: mannose-6-phosphate isomerase, class I
BNDDHPLM_01141	CDS	366			COG3111	putative protein
BNDDHPLM_01142	CDS	666	qseB			Transcriptional regulatory protein QseB
BNDDHPLM_01143	CDS	1356	qseC	2.7.13.3		Sensor protein QseC
BNDDHPLM_01144	CDS	1944	betS			Glycine betaine/proline betaine transporter BetS
BNDDHPLM_01145	CDS	1476	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
BNDDHPLM_01146	CDS	1104	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
BNDDHPLM_01147	CDS	1077	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
BNDDHPLM_01148	CDS	2271	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BNDDHPLM_01149	CDS	744				hypothetical protein
BNDDHPLM_01150	CDS	1206				hypothetical protein
BNDDHPLM_01151	CDS	915	lst	2.4.99.-		CMP-N-acetylneuraminate:beta-galactoside alpha-2,3-sialyltransferase
BNDDHPLM_01152	CDS	1062	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
BNDDHPLM_01153	CDS	774				hypothetical protein
BNDDHPLM_01154	CDS	885				glyco_like_mftF: transferase 2, rSAM/selenodomain-associated
BNDDHPLM_01155	CDS	804	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
BNDDHPLM_01156	CDS	768	modE		COG2005	DNA-binding transcriptional dual regulator ModE
BNDDHPLM_01157	CDS	765	modA		COG0725	Molybdate-binding protein ModA
BNDDHPLM_01158	CDS	690	modB		COG4149	Molybdenum transport system permease protein ModB
BNDDHPLM_01159	CDS	1056	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BNDDHPLM_01160	CDS	1374				hypothetical protein
BNDDHPLM_01161	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
BNDDHPLM_01162	CDS	708	rnfE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
BNDDHPLM_01163	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
BNDDHPLM_01164	CDS	1077	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
BNDDHPLM_01165	CDS	2124	rsxC	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
BNDDHPLM_01166	CDS	582	rnfB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
BNDDHPLM_01167	CDS	579	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
BNDDHPLM_01168	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
BNDDHPLM_01169	CDS	666				hypothetical protein
BNDDHPLM_01170	CDS	2157	yccS		COG1289	Inner membrane protein YccS
BNDDHPLM_01171	CDS	1953		2.4.1.-		UDP-glucose:protein N-beta-glucosyltransferase
BNDDHPLM_01172	CDS	1638				hypothetical protein
BNDDHPLM_01173	CDS	4302				hypothetical protein
BNDDHPLM_01174	CDS	543		3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
BNDDHPLM_01175	CDS	936	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
BNDDHPLM_01176	CDS	672	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
BNDDHPLM_01177	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
BNDDHPLM_01178	CDS	483	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
BNDDHPLM_01179	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
BNDDHPLM_01180	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
BNDDHPLM_01181	CDS	2646			COG3008	putative protein
BNDDHPLM_01182	CDS	1083	yebS		COG2995	Intermembrane transport protein YebS
BNDDHPLM_01183	CDS	132				hypothetical protein
BNDDHPLM_01184	CDS	639	proQ		COG3109	RNA chaperone ProQ
BNDDHPLM_01185	CDS	2082	prc	3.4.21.102	COG0793	Tail-specific protease
BNDDHPLM_01186	CDS	1470				hypothetical protein
BNDDHPLM_01187	CDS	561				hypothetical protein
BNDDHPLM_01188	CDS	756	yjjV_2	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
BNDDHPLM_01189	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
BNDDHPLM_01190	CDS	2808	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
BNDDHPLM_01191	CDS	1230	sucB	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
BNDDHPLM_01192	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
BNDDHPLM_01193	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
BNDDHPLM_01194	CDS	582				hypothetical protein
BNDDHPLM_01195	CDS	585	gmhA_1	5.3.1.28	COG0279	Phosphoheptose isomerase
BNDDHPLM_01196	CDS	360				TIGR00252: family protein
BNDDHPLM_01197	CDS	1728	lpoA		COG3107	Penicillin-binding protein activator LpoA
BNDDHPLM_01198	CDS	852	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BNDDHPLM_01199	CDS	1449	tldD	3.4.-.-	COG0312	Metalloprotease TldD
BNDDHPLM_01200	CDS	552	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
BNDDHPLM_01201	CDS	1695	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
BNDDHPLM_01202	CDS	579	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
BNDDHPLM_01203	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
BNDDHPLM_01204	CDS	672	cmk_1	2.7.4.25	COG0283	Cytidylate kinase
BNDDHPLM_01205	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
BNDDHPLM_01206	CDS	285	ihfB		COG0776	Integration host factor subunit beta
BNDDHPLM_01207	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
BNDDHPLM_01208	CDS	1191	lapB		COG2956	Lipopolysaccharide assembly protein B
BNDDHPLM_01209	CDS	693	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BNDDHPLM_01210	CDS	321	yciH		COG0023	putative protein YciH
BNDDHPLM_01211	CDS	696	hda		COG0593	DnaA regulatory inactivator Hda
BNDDHPLM_01212	CDS	1245	pyrP			Uracil permease
BNDDHPLM_01213	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
BNDDHPLM_01214	CDS	2067	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
BNDDHPLM_01215	CDS	543	apt	2.4.2.7		Adenine phosphoribosyltransferase
BNDDHPLM_01216	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BNDDHPLM_01217	CDS	1638	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BNDDHPLM_01218	CDS	2661	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
BNDDHPLM_01219	CDS	459	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
BNDDHPLM_01220	CDS	1443	ydgA		COG5339	Protein YdgA
BNDDHPLM_01221	CDS	1908	dnaK		COG0443	Chaperone protein DnaK
BNDDHPLM_01222	CDS	1146	dnaJ		COG0484	Chaperone protein DnaJ
BNDDHPLM_01223	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
BNDDHPLM_01224	CDS	663				hypothetical protein
BNDDHPLM_01225	CDS	801				hypothetical protein
BNDDHPLM_01226	CDS	1197	bcr			Bicyclomycin resistance protein
BNDDHPLM_01227	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BNDDHPLM_01228	CDS	621				hypothetical protein
BNDDHPLM_01229	CDS	2271	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
BNDDHPLM_01230	CDS	1944	mdoB	2.7.8.20		Phosphoglycerol transferase I
BNDDHPLM_01231	CDS	2040	uvrB		COG0556	UvrABC system protein B
BNDDHPLM_01232	tRNA	76				tRNA-Asn(gtt)
BNDDHPLM_01233	CDS	969				hypothetical protein
BNDDHPLM_01234	CDS	621				hypothetical protein
BNDDHPLM_01235	CDS	306	higB-1		COG3549	Toxin HigB-1
BNDDHPLM_01236	CDS	324	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
BNDDHPLM_01237	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
BNDDHPLM_01238	CDS	342				hypothetical protein
BNDDHPLM_01239	CDS	1971	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
BNDDHPLM_01240	CDS	174				hypothetical protein
BNDDHPLM_01241	CDS	3441	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
BNDDHPLM_01242	CDS	1392	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
BNDDHPLM_01243	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BNDDHPLM_01244	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
BNDDHPLM_01245	CDS	669				hypothetical protein
BNDDHPLM_01246	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
BNDDHPLM_01247	CDS	2643	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
BNDDHPLM_01248	CDS	1764	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
BNDDHPLM_01249	CDS	477				hypothetical protein
BNDDHPLM_01250	CDS	807	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
BNDDHPLM_01251	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
BNDDHPLM_01252	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
BNDDHPLM_01253	CDS	2049	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
BNDDHPLM_01254	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
BNDDHPLM_01255	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
BNDDHPLM_01256	CDS	675	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
BNDDHPLM_01257	CDS	1011				portal_PBSX: phage portal protein, PBSX family
BNDDHPLM_01258	CDS	1782				hypothetical protein
BNDDHPLM_01259	CDS	825				hypothetical protein
BNDDHPLM_01260	CDS	1050				major_capsid_P2: phage major capsid protein, P2 family
BNDDHPLM_01261	CDS	651				hypothetical protein
BNDDHPLM_01262	CDS	507				hypothetical protein
BNDDHPLM_01263	CDS	210				hypothetical protein
BNDDHPLM_01264	CDS	222				hypothetical protein
BNDDHPLM_01265	CDS	519				hypothetical protein
BNDDHPLM_01266	CDS	351				hypothetical protein
BNDDHPLM_01267	CDS	216				C4_traR_proteo: phage/conjugal plasmid C-4 type zinc finger protein, TraR family
BNDDHPLM_01268	CDS	264				hypothetical protein
BNDDHPLM_01269	CDS	471				hypothetical protein
BNDDHPLM_01270	CDS	462				tail_comp_S: phage virion morphogenesis protein
BNDDHPLM_01271	CDS	348				hypothetical protein
BNDDHPLM_01272	CDS	99				hypothetical protein
BNDDHPLM_01273	CDS	312				hypothetical protein
BNDDHPLM_01274	CDS	174				tail_comp_S: phage virion morphogenesis protein
BNDDHPLM_01275	CDS	261				hypothetical protein
BNDDHPLM_01276	CDS	2808	smc			Chromosome partition protein Smc
BNDDHPLM_01277	CDS	168				hypothetical protein
BNDDHPLM_01278	CDS	453				hypothetical protein
BNDDHPLM_01279	CDS	558				hypothetical protein
BNDDHPLM_01280	CDS	429				hypothetical protein
BNDDHPLM_01281	CDS	594				phage_P2_V: phage baseplate assembly protein V
BNDDHPLM_01282	CDS	339				hypothetical protein
BNDDHPLM_01283	CDS	465				hypothetical protein
BNDDHPLM_01284	CDS	441				hypothetical protein
BNDDHPLM_01285	CDS	540				tail_P2_I: phage tail protein I
BNDDHPLM_01286	CDS	228				hypothetical protein
BNDDHPLM_01287	CDS	2253				hypothetical protein
BNDDHPLM_01288	CDS	603				hypothetical protein
BNDDHPLM_01289	CDS	504				hypothetical protein
BNDDHPLM_01290	CDS	822				hypothetical protein
BNDDHPLM_01291	CDS	369				hypothetical protein
BNDDHPLM_01292	CDS	1173				hypothetical protein
BNDDHPLM_01293	CDS	528				hypothetical protein
BNDDHPLM_01294	CDS	765				hypothetical protein
BNDDHPLM_01295	CDS	93				hypothetical protein
BNDDHPLM_01296	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
BNDDHPLM_01297	tRNA	77				tRNA-Met(cat)
BNDDHPLM_01298	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
BNDDHPLM_01299	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
BNDDHPLM_01300	CDS	2535	infB		COG0532	Translation initiation factor IF-2
BNDDHPLM_01301	CDS	3168				hsdR: type I site-specific deoxyribonuclease, HsdR family
